address_id,customer_id,address_line1,address_line2,city,state,postal_code,country
638014835930,8626139294,8205 Andrea Flat Suite 587,Suite 998,North Riley,Delaware,88221,Papua New Guinea
984005506753,8136107575,7738 Welch Shore,Apt. 629,West Amberland,Alabama,37381,Argentina
4259543822,8136107575,3947 Rogers Views Apt. 622,Apt. 581,Lake Ryantown,Rhode Island,06304,Korea
585289254715,4448750756,3987 Jackson Walks,Suite 394,Bethanyborough,South Dakota,24594,Singapore
432857595221,4448750756,80815 Mann Tunnel,Apt. 302,Johnmouth,Utah,13980,Seychelles
256525335734,4723499408,743 Caldwell Spurs,Apt. 966,Valerieshire,West Virginia,11991,Portugal
472007289681,5759695071,5430 Luis Creek,Apt. 384,Hallchester,Wisconsin,60171,Panama
474056492454,5759695071,4982 Yolanda Valleys Suite 473,Suite 956,East Matthew,Oregon,40951,Turks and Caicos Islands
160579805502,5759695071,5922 Joshua Parks,Suite 443,Michaelberg,Indiana,41624,Barbados
92918269159,1633975153,75457 Scott Harbors,Apt. 779,Jasonchester,Georgia,06359,Chile
980605835378,8845772841,58350 Kendra Flats Apt. 042,Suite 650,Tinaborough,New Jersey,48558,Cook Islands
816840619692,8845772841,890 Jeremy Track,Apt. 389,Michaelside,New York,93585,New Caledonia
287192413834,8144393372,54720 Robin Heights,Apt. 892,Rachelville,Mississippi,73557,Albania
286042834344,8144393372,52183 Williams Circles,Suite 848,Jenniferborough,Rhode Island,55814,Canada
850734931531,8144393372,97755 Spencer Common Suite 010,Suite 485,South Brendamouth,Oregon,76289,Congo
804828411281,7803082063,76542 Griffith Islands Suite 176,Suite 795,Jessicaville,South Carolina,68556,Guadeloupe
694251630796,7803082063,608 Lewis Club,Suite 476,Webbbury,Iowa,79263,Austria
476840053623,7803082063,62069 Gardner Square Apt. 066,Apt. 981,North Johnborough,Illinois,81366,Tonga
284670977742,5365424504,295 Katrina Tunnel Suite 301,Apt. 819,North Amber,Montana,57837,Sierra Leone
915072438976,5365424504,0612 David Inlet Suite 481,Apt. 580,Hobbsside,West Virginia,70716,Thailand
858912211584,5365424504,0308 Debra Park,Apt. 987,Maryborough,Oregon,34767,Bhutan
552452344909,7214774073,63788 Watkins Flat Apt. 962,Apt. 759,Serranomouth,Florida,10247,Bhutan
243618336699,9800431770,4209 Russell River Suite 756,Suite 223,Lake Nicole,New Jersey,30184,United Arab Emirates
624355092353,8492805625,8273 Mcclure Creek Apt. 594,Suite 685,East James,Hawaii,60596,Brazil
129218822793,8492805625,7932 Bradley Circle Suite 313,Suite 732,Michaeltown,Michigan,32830,Macao
605370983556,6430129000,512 Williams Lane,Apt. 350,Savannahtown,Delaware,25031,Comoros
417030672659,5709420220,722 Cox Trail,Suite 738,Port Richardtown,Connecticut,66734,Bulgaria
879519506119,5709420220,4187 Garrett Land,Apt. 170,Lake Catherine,Delaware,13454,Libyan Arab Jamahiriya
735273523674,5709420220,008 Ortiz Fork Suite 495,Apt. 239,South Georgeville,Wisconsin,76197,Pitcairn Islands
892495030245,1190674713,92708 Michael Lock,Apt. 926,New Anthonyside,Massachusetts,85079,Austria
67472593170,1190674713,449 Michael Pine,Apt. 788,West Catherinehaven,Kentucky,25758,North Macedonia
676965806799,5975903301,9478 Rodriguez Route Suite 976,Apt. 979,Gomezmouth,Oregon,91543,French Southern Territories
750105875147,5975903301,899 Mendoza Terrace Apt. 543,Suite 669,Lake Rachel,Arkansas,95264,Indonesia
167937901200,5705032727,99269 Wagner Lake Apt. 750,Suite 581,Jessicamouth,Hawaii,98186,Rwanda
267382631010,3423553883,4699 Tyler Drives,Apt. 734,South Gary,Arkansas,56996,Yemen
222218325230,3916267734,0804 Jocelyn Cape Suite 843,Suite 189,Elizabethshire,Georgia,74266,Malaysia
922747079710,3916267734,55742 Crystal Light Apt. 343,Apt. 443,Thomasmouth,West Virginia,43096,Jersey
189935347460,7115033631,072 Smith Landing Apt. 475,Apt. 910,South Cynthia,California,97424,Chad
348283684769,7115033631,3986 Garrett Fall Suite 438,Suite 058,Vincentfurt,Indiana,12390,Georgia
109971137851,7115033631,5395 Lewis Rapid,Apt. 743,West Miguel,Utah,40270,Guyana
413359931324,3629800356,02981 Tina Port Apt. 666,Suite 230,New Brianview,North Carolina,21587,Tanzania
886705291206,8514340371,187 Rebecca Meadows,Suite 634,Santosburgh,Wyoming,85233,Greece
830130353569,9626573062,8203 Rhonda Trail,Apt. 183,Cohenchester,Nevada,84728,Sri Lanka
713212130719,9328970724,334 Jessica Neck,Suite 180,East Aprilview,Arkansas,72989,France
749729422166,5028616877,74123 Kerr Meadow Suite 451,Suite 134,Millerton,Illinois,28553,Ireland
814005502202,2805615196,30638 Brown Plaza Suite 966,Apt. 934,East Kaylabury,South Dakota,28497,Anguilla
547457133644,2805615196,9583 Hansen Grove,Apt. 634,Jamesberg,Rhode Island,50387,Vietnam
764677598678,2805615196,810 Todd Plains,Apt. 997,Hurleyfurt,Mississippi,21996,Philippines
577491481705,4400303837,88538 Mills Loop Suite 239,Apt. 613,Port Sarah,California,04124,Timor-Leste
626731037051,1310643032,5261 James Locks Apt. 209,Suite 788,Lake Larryton,Michigan,19831,Nicaragua
709625899455,1303370988,73310 Harold Walks,Apt. 124,North Megantown,Colorado,88569,Poland
349898500148,4568003420,70850 Cook River Suite 727,Apt. 224,Patrickfort,Minnesota,75537,Papua New Guinea
491456118445,4568003420,08859 Reynolds Lake,Suite 118,Lake Randy,Colorado,31699,Cayman Islands
176783213439,4568003420,4470 Jennifer Spring Apt. 301,Suite 949,Lake Tamaramouth,Kentucky,41047,Ghana
744260252408,1503015196,3695 Marissa Way Suite 498,Apt. 137,Ericberg,Minnesota,27246,Saint Kitts and Nevis
222628790407,1503015196,7391 Matthew Mountains,Apt. 912,West Elijah,Georgia,60688,New Caledonia
256799612112,1503015196,6191 Wolfe Glen Suite 329,Apt. 664,Jamesland,Wyoming,43759,Namibia
755661045033,6000816625,815 Allen Lodge Apt. 059,Suite 731,Johntown,Colorado,86015,Mozambique
322698229335,6000816625,5134 May Burgs Apt. 342,Apt. 285,Lake Ryanville,West Virginia,08205,United Kingdom
162019238066,5331844697,715 Williams Rest Suite 565,Apt. 887,Holmesview,New Hampshire,58830,Nepal
596547897419,8942609517,747 Gill Estates Suite 438,Suite 988,Frankland,Hawaii,44159,Hungary
121020939303,8942609517,237 Patrick Station Suite 496,Apt. 255,Mackberg,Oregon,08209,Albania
509314149656,136676841,61343 Sanders Grove,Suite 317,South Diane,Washington,92230,Vietnam
322307673818,9901674096,135 West Ways,Suite 139,Port Willietown,Connecticut,26899,Falkland Islands (Malvinas)
641903040508,2210566926,2181 Donald Inlet Suite 307,Apt. 609,East William,Georgia,37526,Suriname
22525702779,2210566926,446 Harris Alley Apt. 860,Suite 849,Lake Timothyport,New Jersey,17080,Vanuatu
588564761758,2210566926,01854 Angela Creek Apt. 980,Suite 530,Port Sarahberg,Vermont,75090,Algeria
583029454294,1849426322,1793 Jason Row Suite 406,Suite 336,Mallorymouth,Ohio,29243,Lithuania
359285293860,8293012899,22974 Solis Brook Suite 656,Apt. 056,Port Maxwellfurt,Maine,21539,Niue
328210010182,8293012899,77472 Roberts Squares Suite 225,Apt. 965,North Ricardo,Connecticut,37735,Nicaragua
863933362406,8293012899,05158 Emily Throughway Suite 799,Apt. 587,East Jackieport,Montana,98742,Angola
517824741407,1502187311,466 Gerald Points,Suite 122,New Juliestad,Illinois,93964,Western Sahara
641160219848,1502187311,97492 Bender Terrace,Apt. 295,Port Debra,Alabama,78533,Saint Martin
127404067046,9729251681,025 Laurie Port,Suite 078,East Jeremystad,South Dakota,21626,Cook Islands
918097364729,9729251681,66640 Alvarez Unions Apt. 014,Apt. 104,Andersonport,South Carolina,25857,Lesotho
864293951537,9729251681,15910 Simpson Oval,Apt. 785,Ayersland,Kansas,39627,Chad
539913416178,6336031375,6552 Abbott Key,Suite 560,South Kevin,Louisiana,85664,Puerto Rico
413872101423,6336031375,0429 Darin Mount Apt. 837,Apt. 243,South Roger,South Dakota,18124,Niue
977322218168,6336031375,388 Robert Locks Suite 788,Apt. 044,West Steveview,Wisconsin,71244,Gambia
858998957138,2962221048,650 Jeff Trail Suite 418,Apt. 800,Jeremyberg,Utah,63148,Saint Lucia
802312418500,2962221048,3557 Daniel Brook Suite 877,Suite 874,West Kellifurt,Florida,90813,Ukraine
380058604187,716205042,80517 Annette Squares,Suite 586,Lake Connor,North Dakota,74674,Cote d'Ivoire
432865162894,716205042,813 Henry Fort Apt. 228,Suite 488,Port Joshuaberg,North Dakota,79643,Rwanda
390078864034,9626553318,936 Christopher Mountains,Suite 951,South Tiffanyland,Rhode Island,64719,Antarctica (the territory South of 60 deg S)
830727576482,5969160227,932 Kendra Spring Apt. 395,Apt. 247,Port Kimberly,Virginia,41562,Canada
993748400448,6764593783,338 Gomez Highway,Apt. 461,South Grace,Idaho,20063,Burundi
982910934272,6764593783,904 Stephanie Rue Apt. 088,Apt. 349,Lake Christopher,Georgia,62877,Venezuela
744819363777,6764593783,6907 Sherman Inlet Apt. 475,Apt. 756,Laneburgh,Iowa,47338,Iceland
983136367922,7023116996,1866 Nguyen Fort,Suite 057,Lake Malik,Indiana,26066,Lithuania
371266469166,7023116996,6995 Rivera Keys,Apt. 352,Doyleburgh,Georgia,17116,Honduras
712591329692,8221495141,9924 Stephens Land Suite 759,Suite 204,Janetborough,Oklahoma,70826,Pitcairn Islands
237021466415,8221495141,6653 Monique Junctions,Suite 609,South Denise,New York,39687,Mayotte
788858093284,8221495141,80463 Sanders Valley,Suite 197,West Jeremy,Nevada,07069,Bhutan
163770778246,385529051,68320 Daryl Mills Apt. 130,Apt. 600,Robertburgh,Tennessee,88111,Antigua and Barbuda
738796807805,385529051,27432 Mayer Via Apt. 901,Suite 339,Lake Alexandra,Pennsylvania,14305,French Guiana
177217911279,385529051,95039 Winters Corner,Apt. 561,Lake Lisa,South Dakota,45358,Slovakia (Slovak Republic)
73591252177,3635159600,07537 Katie View Suite 443,Suite 533,Dannystad,New Hampshire,23101,Croatia
421599345209,3635159600,83140 Lindsey Route,Suite 021,Johnsonhaven,Maine,38635,Luxembourg
423150623730,4001790476,394 Julie Hill Suite 619,Apt. 004,East George,Maryland,91676,Maldives
749284109200,6760440382,3239 Isaac Glen,Apt. 791,Port Darrellborough,Delaware,37530,Greenland
271406227832,6760440382,526 Bryant Row,Apt. 235,New Jon,Utah,22475,Qatar
156769267082,648718933,467 Beasley Ports Apt. 733,Apt. 613,New Juan,Louisiana,25637,Macao
421721690470,5766316729,1924 Scott Springs,Suite 582,North Robert,Utah,48137,Azerbaijan
229031221544,8295622418,0070 Jennifer Mountain Suite 912,Suite 402,North Jerry,Tennessee,56010,Angola
827409120907,4094550126,39092 Kendra Curve,Suite 172,Frazierside,Minnesota,81086,Bhutan
310419775351,5174505570,45266 Jeffrey Parkways Apt. 325,Apt. 409,Davistown,Illinois,59532,Bolivia
173125797136,7752108570,90764 Charles Dale,Apt. 447,Port Paul,Michigan,58010,Malta
579323469817,7752108570,115 Jackson Inlet,Suite 046,Garciashire,Maryland,89867,Netherlands Antilles
70758955657,7752108570,7747 Casey Courts Apt. 908,Apt. 643,North Melissa,New York,60234,Armenia
67070296346,1348924423,06549 Brown Viaduct,Suite 425,North Erika,Connecticut,47433,Germany
699002659898,1348924423,44758 Stephanie Way Apt. 463,Suite 864,Angelaview,New Mexico,23463,Albania
29758077456,8463978165,1190 Kelly Pass Apt. 006,Apt. 210,South James,Texas,79869,Ecuador
304301307669,8463978165,38701 Jones Islands Apt. 082,Suite 320,Port Johnathan,Illinois,83566,Anguilla
266438912009,3223165030,3143 Benjamin Mountains,Suite 292,Stevenhaven,Louisiana,36561,Guatemala
903415612758,9709953960,7006 White Mountain Suite 330,Apt. 700,West James,Missouri,80731,Moldova
931335827486,3364335178,6177 Savannah Stravenue Suite 232,Apt. 597,New Rebekah,Georgia,29413,Mozambique
569623962464,3364335178,372 Burke Drive,Apt. 649,Brenttown,Montana,73381,Guinea-Bissau
851273487414,3364335178,1103 William Light Suite 187,Suite 347,North Brookechester,Mississippi,00717,Germany
178432132050,7465924257,2965 Vargas Square,Suite 345,South Sarah,Missouri,55668,Saint Barthelemy
476231499670,7465924257,7515 Amber Prairie,Suite 826,East Jamie,North Dakota,64964,Portugal
117753292468,9104282716,5463 Brian Locks,Apt. 663,East Dorothy,Iowa,24317,Paraguay
935449130173,9104282716,927 Crawford Trace,Apt. 146,Watkinsmouth,New York,64426,Turkmenistan
441777324199,3368769821,93140 Garcia Cove,Apt. 534,Port Ryanshire,Idaho,51085,Turkmenistan
109354734006,3368769821,14514 Christopher Mount,Suite 313,Mitchellchester,Montana,13037,Gambia
717750810131,3368769821,14128 Holloway Cliffs Suite 228,Suite 459,Port Teresamouth,Vermont,51371,Benin
767676588131,7894186729,128 Watts Falls Apt. 551,Suite 021,Garciamouth,Alabama,35733,Malta
868870153698,8114845154,945 Douglas Underpass Apt. 236,Apt. 977,South Kevin,Louisiana,68584,Montserrat
425925375027,8114845154,47788 Dalton Creek,Suite 865,Wrightchester,North Dakota,31605,Eritrea
738310360347,8497523471,6437 Samuel Stravenue Apt. 683,Suite 248,New Lucas,North Dakota,35021,Ecuador
638297009019,8228819490,9898 Mcbride Key,Suite 978,Tylershire,North Carolina,50673,French Southern Territories
652210726965,8228819490,160 Ibarra Terrace,Apt. 521,Thompsonview,Alabama,29936,Sudan
630114849883,8228819490,3796 Michele Bypass Apt. 168,Apt. 214,Cantufort,Florida,41368,Dominica
859715238690,367802120,7035 Omar Village Suite 502,Suite 448,South John,Hawaii,50139,Malaysia
192876291580,367802120,1887 Rodriguez Circles Suite 183,Suite 950,North Sara,Tennessee,41267,Bahrain
918563222226,3646104690,407 Sean Corner Apt. 976,Suite 511,Perezfort,Alabama,79012,Canada
734679165549,1933889624,74523 Wilson Pike Apt. 310,Apt. 443,Zimmermanhaven,Virginia,09492,Namibia
790467345091,1933889624,96424 John Trafficway,Apt. 975,Vickiestad,Delaware,47146,Lithuania
46024015936,2860308840,088 Thompson Light,Suite 090,Belindaside,Nebraska,92455,Afghanistan
584311593487,2860308840,2164 Levine Camp,Apt. 824,New Toni,North Dakota,65900,Haiti
907197101402,6008835772,377 Diaz Fall Apt. 884,Suite 773,Brewermouth,Mississippi,04968,Belgium
295865504634,6008835772,368 Espinoza Pines,Suite 529,Amyshire,Idaho,72297,Armenia
387078005346,6008835772,9117 Duncan Views,Apt. 695,East John,Kentucky,34784,Argentina
121898847342,1575315408,158 Vincent Mission,Apt. 380,Port Nina,Georgia,19467,Nigeria
42399213080,5908692234,914 Julie Stravenue,Apt. 382,Allenstad,Virginia,08405,Finland
158056370514,2496964012,219 Marcus Rapids Suite 491,Suite 803,Christineshire,Washington,48593,Korea
737226702442,2026961270,29744 Higgins Shore Apt. 317,Suite 329,South Kim,Massachusetts,27284,Djibouti
401199742984,4365357659,06421 Hooper Mews Suite 619,Apt. 232,Guzmanborough,Iowa,05842,Algeria
815491576817,4365357659,17191 Jamie Throughway Apt. 925,Apt. 782,West Gary,Colorado,53711,Turkmenistan
34268703038,4365357659,0817 Cynthia Court Suite 145,Apt. 728,East Tracy,Texas,40858,Tunisia
314723442708,1895415237,9950 Mary Via,Suite 942,Port Stephanieburgh,Texas,78575,Algeria
632953730991,1895415237,010 Sara Square,Suite 616,Ericmouth,Maryland,27761,Lesotho
206002942943,2335639868,2766 Smith Meadow Apt. 827,Suite 121,Harrisburgh,Georgia,19100,Cocos (Keeling) Islands
831998104482,2335639868,41721 Ashley Groves Apt. 584,Suite 008,Williamburgh,Texas,43244,Libyan Arab Jamahiriya
492388387025,6407607852,508 Michael Port,Suite 535,East Chelseaberg,Ohio,68073,Tanzania
311876214537,6407607852,5260 Jeffrey Loaf Suite 737,Suite 077,Evansstad,Alabama,86532,Myanmar
792605027795,5509768190,60122 Solis Vista,Apt. 281,Port Brandon,Alaska,02406,Micronesia
407242723576,5509768190,4548 Foster Ways,Apt. 741,Lindafurt,New Hampshire,35409,Somalia
916292533851,5509768190,27891 Gonzalez Fords Apt. 992,Apt. 033,Lake David,Louisiana,37087,Zambia
483386598320,8883254457,23738 Robert Drive Suite 514,Suite 827,Jessicastad,Indiana,29241,Liberia
194785303931,8883254457,419 Roberts Pass Suite 460,Apt. 996,Stewartburgh,Vermont,32917,Zimbabwe
320651183748,8883254457,66963 Kim Vista,Suite 155,Eugeneberg,Utah,92221,Kuwait
46373025719,3105455362,38232 Alicia Trail,Apt. 157,East Loretta,Virginia,77574,United Kingdom
503310144594,3105455362,5209 Luke Plaza Suite 204,Suite 663,Swansonland,New York,63948,Libyan Arab Jamahiriya
963575132045,3105455362,0171 Jose Haven,Apt. 536,Port Christophertown,Colorado,68878,French Guiana
722516432125,4830685774,4454 Travis Vista Apt. 387,Suite 124,Lake William,Virginia,19593,Congo
67452507518,4830685774,16924 Felicia Drive,Suite 360,South Christopherborough,Kansas,31355,Dominica
243562833816,584937224,06074 Gaines Pines Apt. 446,Suite 520,East Patriciaberg,Indiana,14332,Montserrat
832921921107,584937224,4070 Patrick Ford,Suite 846,Lake Brian,Georgia,07491,Morocco
591327332017,584937224,9690 Teresa Springs Apt. 832,Suite 724,East Amberfurt,North Carolina,46861,Kuwait
42211471096,9438080041,645 Wanda Ways,Apt. 306,Mooreport,Indiana,19360,Panama
165372563044,9438080041,286 Jones Drive Suite 201,Apt. 735,Rachelberg,South Dakota,58750,Norway
685895073529,406839227,75304 Lee Pine,Suite 109,East Melissahaven,Mississippi,27339,American Samoa
134225565507,406839227,7007 Thompson Manor Suite 816,Suite 364,New Matthewmouth,Nebraska,60296,Ecuador
750911182936,84580629,88405 Renee Neck,Apt. 577,Hoopermouth,Florida,37818,Cook Islands
234614659729,5588005291,0827 Mary Vista Suite 589,Apt. 854,Lake Rachelton,Arizona,33798,Uganda
415348562545,5588005291,546 Nicole Roads Suite 206,Suite 211,Joshuastad,Arizona,42949,South Africa
451156835611,5588005291,8829 Williams Road,Apt. 588,Mckenzieland,New York,02457,Uruguay
279087224502,4289744281,0623 Linda Brooks Suite 857,Suite 682,West Jamesborough,New Jersey,38167,Bolivia
351359073356,4289744281,9323 Hopkins Roads Apt. 231,Apt. 798,Edwinville,Massachusetts,15770,China
351525725098,8688135021,3285 Howard Shoal,Suite 856,Warnerbury,Arizona,73406,Namibia
833314286528,6198623969,1037 Christina Freeway Suite 560,Suite 132,North Jose,Delaware,58097,Russian Federation
697072904202,6198623969,349 Charles Knolls Suite 316,Apt. 578,Kristineport,Texas,07644,Cayman Islands
327448872749,7506700544,0622 Joshua Shore,Apt. 193,Changborough,New Jersey,37119,Canada
915517519784,7506700544,5699 Adam Keys,Suite 693,South Deborahport,North Dakota,17269,Canada
721622263570,371479137,0760 Michele Mill,Apt. 453,South Samanthaberg,California,91065,Mali
580856175872,5121614879,6773 Salazar Garden,Suite 606,North Luis,Oregon,04776,Bahamas
953841182479,626219068,7886 Robertson Mountain,Apt. 576,New Ryan,California,20775,New Caledonia
699359526193,626219068,27147 Mary Streets Suite 104,Apt. 630,Parkermouth,Ohio,00894,San Marino
72814675158,4314849229,63413 Smith Heights Suite 891,Apt. 902,West Leah,Ohio,40566,Lithuania
770031620852,3196726602,87383 Richardson Crossroad Apt. 338,Suite 491,North Johnborough,Arkansas,28877,Lao People's Democratic Republic
733452594105,5403252636,715 Sanchez Squares Apt. 150,Suite 969,South Alexis,Illinois,99755,Gambia
904415352141,6486305206,561 Jose Streets,Apt. 472,North Jermaine,Iowa,64222,Bulgaria
9916369680,6486305206,955 Brittany Fields Suite 057,Apt. 078,Lake Davidport,Texas,08659,Belarus
323048427112,6486305206,004 Williams Rapids,Suite 928,Lake Carlmouth,South Dakota,21047,Costa Rica
420144758390,666055141,934 Joshua Forge,Suite 969,Smithton,Nevada,94297,Cambodia
283321210076,666055141,95222 Thomas Street Apt. 780,Suite 108,East Justin,Kentucky,17693,Niue
81370261311,666055141,262 Ramos Pass,Apt. 169,Bennettmouth,South Dakota,06727,French Polynesia
